1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.998	0.987	0.949	0.909	0.787	0.649	0.537	0.414	0.269	0.199	0.153	0.124	0.084	0.064	0.041	0.04	0.021	0.023	0.015	0.008	0.005	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999	0.999	0.997	0.996	0.977	0.959	0.932	0.893	0.877	0.794	0.743	0.685	0.594	0.562	0.507	0.45	0.382	0.342	0.304	0.272	0.232	0.196	0.186	0.164	0.139	0.135	0.092	0.09	0.07	0.06	0.055	0.041	0.034	0.031	0.019	0.013	0.008	0.007	0.006	0.006	0.004	0.003	0.001	0.002	0.001	0	0	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	0.999	1	0.998	0.991	0.988	0.953	0.927	0.878	0.798	0.74	0.687	0.658	0.59	0.554	0.548	0.523	0.539	0.472	0.435	0.477	0.482	0.509	0.525	0.517	0.547	0.57	0.579	0.592	0.628	0.625	0.642	0.7	0.7	0.731	0.761	0.769	0.794	0.809	0.83	0.834	0.851	0.843	0.876	0.861	0.864	0.881	0.864	0.888	0.871	0.859	0.844	0.833	0.802	0.804	0.768	0.697	0.653	0.571	0.563	0.463	0.438	0.375	0.294	0.234	0.217	0.172	0.104	0.094	0.068	0.056	0.042	0.034	0.015	0.016	0.013	0.007	0.008	0.005	0.005	0.003	0.003	0.005	0.001	0.001	0.001	0	0.001	0	
1	1	0.777	0.322	0.336	0.425	0.516	0.594	0.575	0.553	0.466	0.378	0.243	0.141	0.06	0.024	0.013	0.006	0.001	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999	0.998	0.994	0.982	0.957	0.913	0.869	0.749	0.584	0.464	0.297	0.185	0.15	0.055	0.027	0.016	0.006	0.002	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999	0.999	1	1	0.994	0.999	0.993	0.993	0.981	0.982	0.974	0.973	0.966	0.94	0.902	0.875	0.851	0.85	0.793	0.754	0.696	0.68	0.592	0.566	0.473	0.425	0.394	0.34	0.301	0.256	0.216	0.152	0.137	0.109	0.081	0.081	0.051	0.034	0.036	0.022	0.014	0.014	0.008	0.007	0.006	0.005	0.004	0.002	0.002	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	0.999	0.998	0.986	0.96	0.923	0.873	0.72	0.633	0.476	0.375	0.264	0.182	0.088	0.054	0.027	0.023	0.008	0.005	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	0.995	0.98	0.942	0.888	0.815	0.796	0.767	0.763	0.804	0.833	0.849	0.874	0.892	0.909	0.873	0.821	0.756	0.673	0.599	0.513	0.408	0.324	0.281	0.18	0.109	0.081	0.04	0.024	0.015	0.013	0.007	0.003	0	0.001	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	0.998	0.997	0.989	0.98	0.957	0.937	0.895	0.872	0.793	0.796	0.716	0.671	0.653	0.619	0.581	0.593	0.579	0.538	0.522	0.516	0.484	0.409	0.363	0.316	0.262	0.204	0.153	0.101	0.098	0.05	0.042	0.028	0.009	0.013	0.004	0.003	0.002	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997	0.998	0.998	0.996	0.983	0.961	0.908	0.844	0.75	0.546	0.398	0.228	0.125	0.063	0.024	0.006	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996	0.995	0.982	0.953	0.87	0.765	0.613	0.421	0.271	0.133	0.082	0.049	0.014	0.006	0.004	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997	0.995	0.99	0.955	0.888	0.804	0.695	0.595	0.492	0.387	0.299	0.25	0.193	0.142	0.107	0.096	0.072	0.049	0.053	0.038	0.026	0.025	0.016	0.008	0.008	0.003	0.004	0.002	0.001	0.002	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999	0.996	0.989	0.982	0.956	0.905	0.813	0.701	0.615	0.458	0.321	0.266	0.159	0.106	0.058	0.025	0.017	0.007	0.003	0	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
